player,player_id,Career_MP,Career_WS,Career_VORP,All_Star_Selections,All_NBA_Selections,OutcomeClass
Beno Udrih,udrihbe01,20992.0,34.9,4.7,0,0,Starter
Benoit Benjamin,benjabe01,26797.0,38.8,4.6000000000000005,0,0,Starter
Bernard James,jamesbe01,761.0,1.7999999999999998,0.0,0,0,Rotational
Bernard King,kingbe01,29417.0,75.2,27.0,4,6,Superstar
Bernard Robinson,robinbe01,2187.0,2.1,0.0,0,0,Rotational
Bernard Thompson,thompbe01,2935.0,3.3000000000000003,-0.6,0,0,Rotational
Bernard Toone,toonebe01,124.0,-0.1,-0.1,0,0,Rotational
Bernie Fryer,fryerbe01,2370.0,2.0,-0.29999999999999993,0,0,Rotational
Bernie Harris,harribe01,25.0,-0.1,-0.1,0,0,Rotational
Bernie Williams,willibe01,5167.0,1.6000000000000003,-0.1,0,0,Rotational
Bert Cook,cookbe01,424.0,0.0,0.0,0,0,Rotational
Bevo Nordmann,nordmbe01,2887.0,3.6999999999999997,0.0,0,0,Rotational
Bez Mbeng,mbengbe01,492.0,0.5,-0.4,0,0,Rotational
Bilal Coulibaly,coulibi01,5131.0,1.7,-1.8,0,0,Rotational
Bill Allen,allenbi01,857.0,0.6,0.0,0,0,Rotational
Bill Bolger,bolgebi01,202.0,0.2,0.0,0,0,Rotational
Bill Bradley,bradlbi01,22799.0,38.800000000000004,-0.5,1,1,All-Star
Bill Bradley,bradlbi02,521.0,-0.4,0.0,0,0,Rotational
Bill Bridges,bridgbi01,36916.0,73.2,-0.2,3,1,All-Star
Bill Buntin,buntibi01,713.0,0.9,0.0,0,0,Rotational
Bill Bunting,buntibi02,3062.0,4.7,0.0,0,0,Rotational
Bill Calhoun,calhobi01,10369.0,22.4,0.0,0,0,Starter
Bill Cartwright,cartwbi01,27491.0,72.8,9.8,1,0,All-Star
Bill Chamberlain,chambbi01,1697.0,0.7,0.1,0,0,Rotational
Bill Closs,clossbi01,1120.0,7.2,0.0,0,0,Rotational
Bill Crow,crowbi01,16.0,-0.2,0.0,0,0,Rotational
Bill Curley,curlebi01,2115.0,1.7999999999999998,-2.0,0,0,Rotational
Bill Davis,davisbi01,0.0,0.2,0.0,0,0,Rotational
Bill Dinwiddie,dinwibi01,2760.0,-2.2,0.0,0,0,Rotational
Bill Downey,downebi01,0.0,-0.1,0.0,0,0,Rotational
Bill Ebben,ebbenbi01,50.0,-0.2,0.0,0,0,Rotational
Bill Edwards,edwarbi01,44.0,-0.3,-0.1,0,0,Rotational
Bill Franklin,frankwi01,1264.0,0.19999999999999998,-0.2,0,0,Rotational
Bill Gabor,gaborbi01,3680.0,11.2,0.0,1,0,All-Star
Bill Gaines,gainebi01,5.0,0.0,0.0,0,0,Rotational
Bill Garner,garnebi01,514.0,-0.7,0.0,0,0,Rotational
Bill Garnett,garnebi02,5260.0,10.9,1.6,0,0,Rotational
Bill Hanzlik,hanzlbi01,15534.0,24.7,2.1999999999999997,0,0,Starter
Bill Henry,henrybi01,0.0,7.9,0.0,0,0,Rotational
Bill Herman,hermabi01,0.0,0.1,0.0,0,0,Rotational
Bill Hewitt,hewitbi01,8740.0,5.0,0.1,0,0,Rotational
Bill Higgins,higgibi01,348.0,-0.6,-0.4,0,0,Rotational
Bill Hosket,hoskebi01,1395.0,3.1,0.0,0,0,Rotational
Bill Jones,jonesbi01,307.0,0.6,0.1,0,0,Rotational
Bill Keller,kellebi01,13609.0,30.3,3.0,0,0,Starter
Bill Laimbeer,laimbbi01,35785.0,110.3,29.7,4,1,Superstar
Bill Ligon,ligonbi01,272.0,-0.2,-0.2,0,0,Rotational
Bill Martin,martibi01,860.0,0.29999999999999993,-0.5,0,0,Rotational
Bill Mayfield,mayfibi01,54.0,0.0,-0.1,0,0,Rotational
Bill Melchionni,melchbi01,16787.0,28.9,1.0,3,0,All-Star
Bill Meyer,meyerbi01,45.0,0.1,0.0,0,0,Rotational
Bill Miller,millebi01,0.0,0.0,0.0,0,0,Rotational
Bill Mlkvy,mlkvybi01,608.0,-1.0,0.0,0,0,Rotational
Bill Newton,newtobi01,190.0,0.1,-0.1,0,0,Rotational
Bill Roberts,roberbi01,0.0,1.5999999999999999,0.0,0,0,Rotational
Bill Robinzine,robinbi01,13448.0,25.6,0.4000000000000001,0,0,Starter
Bill Russell,russebi01,40726.0,163.4,0.0,12,12,Superstar
Bill Sharman,sharmbi01,21793.0,82.8,0.0,8,2,All-Star
Bill Smith,smithbi01,83.0,-0.2,0.0,0,0,Rotational
Bill Stricker,stricbi01,2.0,0.0,0.0,0,0,Rotational
Bill Thieben,thiebbi01,876.0,-0.49999999999999994,0.0,0,0,Rotational
Bill Tosheff,toshebi01,6339.0,5.1,0.0,0,0,Rotational
Bill Turner,turnebi01,5355.0,5.7,0.0,0,0,Rotational
Bill Walton,waltobi01,13250.0,39.3,21.4,2,3,Superstar
Bill Wennington,wennibi01,9740.0,17.6,-4.4,0,0,Rotational
Bill Willoughby,willobi01,9793.0,14.5,0.8999999999999999,0,0,Rotational
Bill Zopf,zopfbi01,398.0,-0.1,0.0,0,0,Rotational
Billy Cunningham,cunnibi01,26844.0,78.5,5.1,5,4,Superstar
Billy DeAngelis,deangbi01,47.0,0.1,0.0,0,0,Rotational
Billy Donovan,donovbi01,364.0,-0.1,-0.2,0,0,Rotational
Billy Evans,evansbi01,602.0,0.4,0.0,0,0,Rotational
Billy Garrett,garrebi01,63.0,0.0,-0.1,0,0,Rotational
Billy Harris,harribi01,1221.0,-0.4,-0.8,0,0,Rotational
Billy Hassett,hassebi01,0.0,3.4000000000000004,0.0,0,0,Rotational
Billy James,jamesbi01,10.0,0.0,0.0,0,0,Rotational
Billy Kenville,kenvibi01,6778.0,13.7,0.0,0,0,Rotational
Billy Knight,knighbi01,26641.0,68.0,19.5,3,0,All-Star
Billy McGill,mcgilbi01,7844.0,24.5,0.0,0,0,Starter
Billy McKinney,mckinbi01,11355.0,19.1,1.9,0,0,Starter
Billy Owens,owensbi01,20906.0,33.0,8.8,0,0,Starter
Billy Paultz,paultbi01,33405.0,74.9,16.5,4,0,All-Star
Billy Ray Bates,batesbi01,3632.0,6.8,2.0,0,0,Rotational
Billy Reid,reidbi01,597.0,-0.6,-0.5,0,0,Rotational
Billy Schaeffer,schaebi01,2425.0,4.0,-0.1,0,0,Rotational
Billy Shepherd,shephbi01,3121.0,2.7,1.1,0,0,Rotational
Billy Thomas,thomabi01,571.0,0.30000000000000004,-0.2,0,0,Rotational
Billy Thompson,thompbi01,6697.0,9.6,1.2,0,0,Rotational
Bimbo Coles,colesbi01,23625.0,32.5,2.4999999999999996,0,0,Starter
Bingo Smith,smithbi02,24530.0,35.4,2.8000000000000003,0,0,Starter
Bird Averitt,averibi01,9248.0,3.3000000000000003,-2.5999999999999996,0,0,Rotational
Bismack Biyombo,biyombi01,17844.0,34.5,-3.0,0,0,Starter
Bison Dele,delebi01,10004.0,22.6,3.5,0,0,Starter
Blackie Towery,towerbl01,0.0,5.800000000000001,0.0,0,0,Rotational
Blaine Denning,dennibl01,9.0,0.0,0.0,0,0,Rotational
Blair Rasmussen,rasmubl01,11409.0,19.1,-3.4000000000000004,0,0,Starter
Blake Ahearn,ahearbl01,226.0,-0.1,-0.2,0,0,Rotational
Blake Griffin,griffbl01,27540.0,87.9,35.7,6,3,Superstar
Blake Hinson,hinsobl01,285.0,0.7,0.1,0,0,Rotational
Blake Wesley,weslebl01,2589.0,-0.20000000000000018,-2.2,0,0,Rotational
Blue Edwards,edwarbl01,19521.0,25.4,1.8,0,0,Starter
Bo Ellis,ellisbo02,1984.0,2.5,-0.3,0,0,Rotational
Bo Erias,eriasbo01,401.0,-0.1,0.0,0,0,Rotational
Bo Kimble,kimblbo01,1336.0,0.1,-1.2,0,0,Rotational
Bo Lamar,lamarbo01,9166.0,6.5,1.6,0,0,Rotational
Bo Outlaw,outlabo01,22668.0,54.4,21.4,0,0,All-Star
Bob Allen,allenbo01,232.0,0.1,0.0,0,0,Rotational
Bob Anderegg,anderbo01,373.0,0.0,0.0,0,0,Rotational
Bob Armstrong,armstbo01,110.0,-0.1,0.0,0,0,Rotational
Bob Arnzen,arnzebo01,952.0,1.5,0.0,0,0,Rotational
Bob Bedell,bedelbo01,4477.0,5.5,0.0,0,0,Rotational
Bob Bigelow,bigelbo01,786.0,0.30000000000000004,-0.30000000000000004,0,0,Rotational
Bob Boozer,boozebo01,27928.0,67.0,0.0,1,0,All-Star
Bob Brannum,brannbo01,6576.0,5.5,0.0,0,0,Rotational
Bob Brown,brownbo01,0.0,1.6,0.0,0,0,Rotational
Bob Burrow,burrobo01,1199.0,1.9,0.0,0,0,Rotational
Bob Carney,carnebo01,244.0,0.3,0.0,0,0,Rotational
Bob Carpenter,carpebo01,0.0,8.8,0.0,0,0,Rotational
Bob Carrington,carribo01,3440.0,2.7,-1.0,0,0,Rotational
Bob Christian,chrisbo01,3034.0,5.7,0.0,0,0,Rotational
Bob Cluggish,cluggbo01,0.0,1.1,0.0,0,0,Rotational
Bob Cousy,cousybo01,30165.0,91.0,0.0,13,8,Superstar
Bob Dandridge,dandrbo01,29502.0,80.2,15.3,4,2,All-Star
Bob Davies,daviebo01,8617.0,49.8,0.0,4,0,All-Star
Bob Davis,davisbo01,41.0,-0.3,0.0,0,0,Rotational
Bob Dille,dillebo01,0.0,-0.9,0.0,0,0,Rotational
Bob Doll,dollbo01,0.0,10.2,0.0,0,0,Rotational
Bob Donham,donhabo01,4866.0,17.9,0.0,0,0,Rotational
Bob Duffy,duffybo01,0.0,0.0,0.0,0,0,Rotational
Bob Duffy,duffybo02,1785.0,0.8999999999999999,0.0,0,0,Rotational
Bob Elliott,elliobo01,2324.0,3.1,-0.1,0,0,Rotational
Bob Evans,evansbo01,0.0,-0.3,0.0,0,0,Rotational
Bob Faught,faughbo01,0.0,1.7,0.0,0,0,Rotational
Bob Feerick,feeribo01,0.0,41.6,0.0,0,0,Starter
Bob Ferry,ferrybo01,12828.0,20.1,0.0,0,0,Starter
Bob Fitzgerald,fitzgbo01,0.0,-0.2,0.0,0,0,Rotational
Bob Ford,fordbo01,74.0,-0.1,0.0,0,0,Rotational
Bob Gantt,ganttbo01,0.0,1.3,0.0,0,0,Rotational
Bob Greacen,greacbo01,355.0,-0.1,0.0,0,0,Rotational
Bob Gross,grossbo01,12575.0,30.6,12.299999999999999,0,0,Starter
Bob Hansen,hansebo01,11913.0,16.3,-1.6,0,0,Starter
Bob Harris,harribo01,5768.0,16.6,0.0,0,0,Rotational
Bob Harrison,harribo02,16179.0,16.8,0.0,1,0,All-Star
Bob Hogsett,hogsebo01,141.0,0.0,0.0,0,0,Rotational
Bob Hopkins,hopkibo01,5122.0,9.5,0.0,0,0,Rotational
Bob Houbregs,houbrbo01,10021.0,21.5,0.0,0,0,Starter
Bob Hubbard,hubbabo01,0.0,-0.9999999999999999,0.0,0,0,Rotational
Bob Kauffman,kauffbo01,13568.0,31.5,0.4,3,0,All-Star
Bob Kinney,kinnebo01,0.0,12.0,0.0,0,0,Rotational
Bob Knight,knighbo01,29.0,0.1,0.0,0,0,Rotational
Bob Lackey,lackebo01,1200.0,-0.1,0.0,0,0,Rotational
Bob Lanier,laniebo01,34234.0,124.6,42.199999999999996,8,7,Superstar
Bob Lavoy,lavoybo01,6710.0,19.4,0.0,0,0,Rotational
Bob Lochmueller,lochmbo01,802.0,0.5,0.0,0,0,Rotational
Bob Love,lovebo01,26836.0,52.199999999999996,-0.3,3,6,Superstar
Bob Martin,martibo01,549.0,0.3,-0.5,0,0,Rotational
Bob McAdoo,mcadobo01,33677.0,104.6,33.4,5,4,Superstar
Bob McCann,mccanbo01,2385.0,2.1,-1.0,0,0,Rotational
Bob McIntyre,mcintbo01,545.0,-0.2,0.0,0,0,Rotational
Bob McNeill,mcneibo01,2269.0,2.5999999999999996,0.0,0,0,Rotational
Bob Miller,millebo01,8.0,0.1,0.0,0,0,Rotational
Bob Mullens,mullebo01,0.0,4.1,0.0,0,0,Rotational
Bob Naber,naberbo01,11.0,-0.1,0.0,0,0,Rotational
Bob Nash,nashbo01,2732.0,2.4000000000000004,-0.20000000000000007,0,0,Rotational
Bob Netolicky,netolbo01,22199.0,52.2,2.0,4,0,All-Star
Bob O'Brien,obriebo01,0.0,-0.4,0.0,0,0,Rotational
Bob Peterson,peterbo01,1402.0,1.6,0.0,0,0,Rotational
Bob Pettit,pettibo01,30690.0,136.1,0.0,11,9,Superstar
Bob Portman,portmbo01,2937.0,4.4,0.0,0,0,Rotational
Bob Priddy,priddbo01,149.0,0.0,0.0,0,0,Rotational
Bob Quick,quickbo01,2289.0,4.9,0.0,0,0,Rotational
Bob Rensberger,rensbro01,0.0,-0.1,0.0,0,0,Rotational
Bob Riedy,riedybo01,331.0,0.0,0.0,0,0,Rotational
Bob Riley,rileybo01,39.0,0.0,0.0,0,0,Rotational
Bob Royer,royerbo01,0.0,0.0,0.0,0,0,Rotational
Bob Rule,rulebo01,14544.0,25.3,-0.2,1,0,All-Star
Bob Santini,santibo01,23.0,0.1,0.0,0,0,Rotational
Bob Schafer,schafbo01,1323.0,-1.2999999999999998,0.0,0,0,Rotational
Bob Shea,sheabo01,0.0,-0.4,0.0,0,0,Rotational
Bob Sims,simsbo01,2709.0,0.8,0.0,0,0,Rotational
Bob Sura,surabo01,17260.0,32.8,10.700000000000001,0,0,Starter
Bob Thornton,thornbo01,3979.0,1.6,-4.1,0,0,Rotational
Bob Tough,toughbo01,0.0,-1.4,0.0,0,0,Rotational
Bob Verga,vergabo01,14587.0,24.4,0.0,2,0,All-Star
Bob Warlick,warlibo01,4168.0,1.0,0.0,0,0,Rotational
Bob Warren,warrebo01,14079.0,30.4,0.5,0,0,Starter
Bob Weiss,weissbo01,18755.0,32.9,2.7,0,0,Starter
Bob Wiesenhahn,wiesebo01,326.0,-0.7,0.0,0,0,Rotational
Bob Wilkerson,wilkebo01,14883.0,8.3,-0.7000000000000002,0,0,Starter
Bob Williams,willibo01,193.0,0.5,0.0,0,0,Rotational
Bob Wilson,wilsobo01,1308.0,0.2,0.0,0,0,Rotational
Bob Wood,woodbo01,0.0,-0.2,0.0,0,0,Rotational
Bob Woollard,woollbo01,234.0,0.1,0.0,0,0,Rotational
Boban Marjanović,marjabo01,3900.0,17.8,4.5,0,0,Rotational
Bobby Brown,brownbo02,3138.0,-2.4,-2.4,0,0,Rotational
Bobby Cattage,cattabo01,522.0,0.30000000000000004,-0.6000000000000001,0,0,Rotational
Bobby Cook,cookbo01,0.0,1.9,0.0,0,0,Rotational
Bobby Croft,croftbo01,1478.0,-1.2,0.0,0,0,Rotational
Bobby Edmonds,edmonbo01,1350.0,2.4,0.0,0,0,Rotational
Bobby Fields,fieldbo01,124.0,0.2,0.0,0,0,Rotational
Bobby Hooper,hoopebo01,955.0,1.1,0.0,0,0,Rotational
Bobby Hurley,hurlebo01,5045.0,-1.7,-4.5,0,0,Rotational
Bobby Jackson,jacksbo01,18179.0,34.6,11.0,0,0,Starter
Bobby Jones,jonesbo01,25728.0,93.9,40.9,5,1,All-Star
Bobby Jones,jonesbo02,1398.0,1.8,-0.7000000000000001,0,0,Rotational
Bobby Lewis,lewisbo01,4303.0,1.2,0.0,0,0,Rotational
Bobby Lloyd,lloydbo01,2353.0,5.300000000000001,0.0,0,0,Rotational
Bobby Phills,phillbo01,13426.0,27.1,7.3999999999999995,0,0,Starter
Bobby Portis,portibo01,17825.0,38.3,6.5,0,0,Starter
Bobby Rascoe,rascobo01,2887.0,5.9,0.0,0,0,Rotational
Bobby Simmons,simmobo01,11513.0,20.2,3.6,0,0,Starter
Bobby Smith,smithbo01,137.0,-0.3,0.0,0,0,Rotational
Bobby Wanzer,wanzebo01,12128.0,64.0,0.0,5,0,All-Star
Bobby Washington,washibo01,1795.0,2.2,0.0,0,0,Rotational
Bobby Watson,watsobo01,1404.0,-0.20000000000000004,0.0,0,0,Rotational
Bobby Wilson,wilsobo02,1562.0,0.6,0.0,0,0,Rotational
Bobby Wilson,wilsobo03,1498.0,1.7000000000000002,-0.20000000000000007,0,0,Rotational
Bobi Klintman,klintbo01,113.0,0.1,-0.1,0,0,Rotational
Bogdan Bogdanović,bogdabo01,16098.0,27.0,7.699999999999999,0,0,Starter
Bojan Bogdanović,bogdabo02,24451.0,41.5,5.3,0,0,Starter
Bol Bol,bolbo01,2750.0,5.0,1.1,0,0,Rotational
Bones Hyland,hylanbo01,5675.0,9.3,2.7,0,0,Rotational
Bones McKinney,mckinbo01,1083.0,15.0,0.0,0,0,Rotational
Boniface N'Dong,ndongbo01,152.0,0.2,-0.1,0,0,Rotational
Bonzi Wells,wellsbo01,18567.0,33.2,8.5,0,0,Starter
Bonzie Colson,colsobo01,98.0,0.2,0.0,0,0,Rotational
Boo Ellis,ellisbo01,1873.0,3.1,0.0,0,0,Rotational
Boris Diaw,diawbo01,32946.0,56.800000000000004,17.9,0,0,All-Star
Boris Nachamkin,nachabo01,59.0,0.0,0.0,0,0,Rotational
Boštjan Nachbar,nachbbo01,7471.0,10.5,0.3,0,0,Rotational
Bracey Wright,wrighbr02,325.0,0.5,0.1,0,0,Rotational
Brad Branson,bransbr01,856.0,0.9,0.0,0,0,Rotational
Brad Daugherty,daughbr01,20029.0,65.1,21.2,5,3,Superstar
Brad Davis,davisbr01,22868.0,54.6,12.5,0,0,All-Star
Brad Holland,hollabr01,880.0,0.19999999999999998,-0.4,0,0,Rotational
Brad Lohaus,lohaubr01,14133.0,20.6,4.500000000000001,0,0,Starter
Brad Miller,millebr01,28900.0,89.9,27.0,2,0,All-Star
Brad Sellers,sellebr01,7854.0,10.0,-0.7,0,0,Rotational
Brad Wanamaker,wanambr01,4458.0,6.3,-1.0,0,0,Rotational
Brad Wright,wrighbr01,145.0,-0.1,-0.30000000000000004,0,0,Rotational
Bradley Beal,bealbr01,27681.0,58.3,23.6,3,0,All-Star
Brady Walker,walkebr01,699.0,9.7,0.0,0,0,Rotational
Brandan Wright,wrighbr03,9158.0,34.3,10.1,0,0,Starter
Branden Carlson,carlsbr01,734.0,2.6,0.6000000000000001,0,0,Rotational
Branden Dawson,dawsobr01,29.0,0.0,0.0,0,0,Rotational
Brandin Knight,knighbr02,3.0,0.0,0.0,0,0,Rotational
Brandin Podziemski,podzibr01,6017.0,13.399999999999999,3.4,0,0,Rotational
Brandon Armstrong,armstbr01,699.0,-0.6,-1.0,0,0,Rotational
Brandon Bass,bassbr01,16410.0,42.9,5.2,0,0,Starter
Brandon Boston Jr.,bostobr01,2346.0,1.0,-1.0,0,0,Rotational
Brandon Clarke,clarkbr01,6412.0,24.7,7.3,0,0,Starter
Brandon Davies,daviebr01,1421.0,0.5,-1.2,0,0,Rotational
Brandon Goodwin,goodwbr01,1609.0,1.0,-0.30000000000000004,0,0,Rotational
Brandon Hunter,huntebr01,630.0,0.8,-0.2,0,0,Rotational
Brandon Ingram,ingrabr01,18920.0,31.999999999999996,10.5,2,0,All-Star
Brandon Jennings,jennibr01,19514.0,33.1,11.9,0,0,Starter
Brandon Knight,knighbr03,16435.0,16.0,2.4,0,0,Starter
Brandon Miller,millebr02,5275.0,5.7,1.9000000000000001,0,0,Rotational
Brandon Paul,paulbr01,576.0,0.5,-0.2,0,0,Rotational
Brandon Roy,roybr01,11561.0,37.5,16.2,3,1,All-Star
Brandon Rush,rushbr01,10564.0,11.200000000000001,1.6,0,0,Starter
Brandon Sampson,sampsbr01,214.0,0.0,-0.1,0,0,Rotational
Brandon Williams,willibr01,163.0,-0.5,-0.4,0,0,Rotational
Brandon Williams,willibr03,2703.0,3.2,0.6000000000000001,0,0,Rotational
Brant Weidner,weidnbr01,38.0,0.0,-0.1,0,0,Rotational
Braxton Key,keybr01,474.0,0.5,-0.1,0,0,Rotational
Brendan Haywood,haywobr01,21035.0,50.5,4.0,0,0,All-Star
Brendan McCann,mccanbr01,331.0,-0.6000000000000001,0.0,0,0,Rotational
Brent Barry,barrybr01,25243.0,73.4,28.7,0,0,All-Star
Brent Price,pricebr01,7007.0,12.100000000000001,2.3,0,0,Rotational
Brent Scott,scottbr01,55.0,0.0,-0.1,0,0,Rotational
Brett Szabo,szabobr01,662.0,0.4,-0.7,0,0,Rotational
Brett Vroman,vromabr01,93.0,0.1,0.0,0,0,Rotational
Brevin Knight,knighbr01,20670.0,35.9,11.1,0,0,Starter
Brian Bowen,bowenbr02,46.0,-0.1,-0.1,0,0,Rotational
Brian Brunkhorst,brunkbr01,56.0,0.2,0.0,0,0,Rotational
Brian Cardinal,cardibr01,6477.0,15.4,3.1,0,0,Rotational
Brian Cook,cookbr01,6725.0,10.5,-0.4,0,0,Rotational
Brian Davis,davisbr02,374.0,0.0,-0.3,0,0,Rotational
Brian Evans,evansbr01,2135.0,3.3,0.6000000000000001,0,0,Rotational
Brian Grant,grantbr01,21417.0,54.6,6.2,0,0,All-Star
Brian Heaney,heanebr01,70.0,0.2,0.0,0,0,Rotational
Brian Howard,howarbr01,1613.0,0.8999999999999999,-0.7,0,0,Rotational
Brian Mahoney,mahonbr01,181.0,-0.4,0.0,0,0,Rotational
Brian Martin,martibr01,42.0,-0.1,-0.2,0,0,Rotational
Brian Oliver,olivebr01,1182.0,-0.49999999999999994,-1.1,0,0,Rotational
Brian Quinnett,quinnbr01,1856.0,0.9,-0.7,0,0,Rotational
Brian Roberts,roberbr01,5677.0,8.5,0.5,0,0,Rotational
Brian Rowsom,rowsobr01,1092.0,2.5,0.1,0,0,Rotational
Brian Scalabrine,scalabr01,6772.0,7.5,-1.1,0,0,Rotational
Brian Shaw,shawbr01,24619.0,24.700000000000003,5.1000000000000005,0,0,Starter
Brian Skinner,skinnbr01,12795.0,18.599999999999998,-1.4000000000000001,0,0,Starter
Brian Taylor,taylobr01,19149.0,46.8,14.7,2,0,All-Star
Brian Winters,wintebr01,19938.0,38.7,7.7,2,0,All-Star
Briante Weber,weberbr01,1222.0,1.4,-0.4,0,0,Rotational
Brice Johnson,johnsbr02,205.0,0.30000000000000004,0.1,0,0,Rotational
Brice Sensabaugh,sensabr01,3778.0,2.0,-0.5,0,0,Rotational
Britton Johnsen,johnsbr01,377.0,-0.8,-0.6000000000000001,0,0,Rotational
Brodric Thomas,thomabr01,858.0,0.30000000000000004,-0.4,0,0,Rotational
Bronny James,jamesbr02,556.0,-0.1,-0.4,0,0,Rotational
Brook Lopez,lopezbr01,35157.0,94.5,28.5,1,0,All-Star
Brook Steppe,steppbr01,2858.0,4.7,0.1,0,0,Rotational
Brooks Barnhizer,barnhbr01,348.0,0.6,-0.1,0,0,Rotational
Brooks Thompson,thompbr01,2936.0,3.4,0.4,0,0,Rotational
Bruce Bowen,bowenbr01,24930.0,44.2,7.1,0,0,Starter
Bruce Brown,brownbr01,16162.0,25.7,0.3999999999999999,0,0,Starter
Bruce Douglas,douglbr01,98.0,-0.2,0.0,0,0,Rotational
Bruce Flowers,flowebr01,699.0,1.7,0.4,0,0,Rotational
Bruce Hale,halebr01,0.0,13.5,0.0,0,0,Rotational
Bruce Kuczenski,kuczebr01,238.0,-0.8,-0.6,0,0,Rotational
Bruce Seals,sealsbr01,7463.0,7.8,-1.9,0,0,Rotational
Bruce Spraggins,spragbr01,1590.0,4.3,0.0,0,0,Rotational
Bruno Caboclo,cabocbr01,1644.0,1.9000000000000001,-0.4,0,0,Rotational
Bruno Fernando,fernabr01,2882.0,5.1000000000000005,-0.5,0,0,Rotational
Bruno Šundov,sundobr01,557.0,-0.8,-1.0,0,0,Rotational
Bryan Warrick,warribr01,3064.0,2.6,-0.7000000000000001,0,0,Rotational
Bryant Reeves,reevebr01,12071.0,13.0,-4.4,0,0,Starter
Bryant Stith,stithbr01,16417.0,29.5,4.9,0,0,Starter
Bryce Cotton,cottobr01,237.0,-0.1,-0.2,0,0,Rotational
Bryce Dejean-Jones,dejeabr01,279.0,0.2,0.0,0,0,Rotational
Bryce Drew,drewbr01,3970.0,2.3,-1.2,0,0,Rotational
Bryce McGowens,mcgowbr01,2581.0,2.3,-1.7000000000000002,0,0,Rotational
Bryn Forbes,forbebr01,9868.0,13.0,-1.1,0,0,Rotational
Bryon Russell,russebr01,19805.0,47.5,11.9,0,0,Starter
Bub Carrington,carrica01,4729.0,-0.2,-3.2,0,0,Rotational
Bubba Wells,wellsbu01,395.0,0.1,-0.2,0,0,Rotational
Bubba Wilson,wilsobu01,143.0,-0.2,-0.2,0,0,Rotational
Bubbles Hawkins,hawkiro01,2005.0,2.9,1.4,0,0,Rotational
Buck Johnson,johnsbu01,11849.0,20.7,1.7,0,0,Starter
Buck Sydnor,sydnobu01,0.0,-0.1,0.0,0,0,Rotational
Buck Williams,willibu01,42464.0,120.1,21.7,3,5,Superstar
Bucky Bockhorn,bockhbu01,14791.0,7.9,0.0,0,0,Starter
Bucky McConnell,mcconbu01,297.0,0.5,0.0,0,0,Rotational
Bud Acton,actonbu01,195.0,0.1,0.0,0,0,Rotational
Bud Grant,grantbu01,0.0,1.1,0.0,0,0,Rotational
Bud Koper,koperbu01,631.0,1.0,0.0,0,0,Rotational
Bud Ogden,ogdenbu01,490.0,0.7,0.0,0,0,Rotational
Bud Olsen,olsenbu01,6308.0,6.3,0.0,0,0,Rotational
Bud Palmer,palmebu01,0.0,18.5,0.0,0,0,Rotational
Bud Stallworth,stallbu01,5489.0,0.7,-2.4000000000000004,0,0,Rotational
Buddy Boeheim,boehebu01,189.0,-0.1,-0.2,0,0,Rotational
Buddy Hield,hieldbu01,28365.0,36.4,13.7,0,0,Starter
Buddy Jeannette,jeannbu01,0.0,15.7,0.0,0,0,Rotational
Buddy O'Grady,ogradbu01,0.0,1.0999999999999999,0.0,0,0,Rotational
Bulbs Ehlers,ehlerbu01,0.0,3.0,0.0,0,0,Rotational
Butch Beard,beardbu01,15987.0,36.6,7.4,1,0,All-Star
Butch Booker,bookebu01,221.0,0.4,0.0,0,0,Rotational
Butch Carter,cartebu01,6881.0,8.3,-0.3,0,0,Rotational
Butch Feher,feherbu01,487.0,1.5,0.3,0,0,Rotational
Butch Graves,gravebu01,11.0,-0.1,0.0,0,0,Rotational
Butch Joyner,joynebu01,5.0,0.0,0.0,0,0,Rotational
Butch Lee,leebu01,3668.0,4.7,0.7,0,0,Rotational
Butch van Breda Kolff,vanbrbu01,0.0,9.4,0.0,0,0,Rotational
Byron Beck,beckby01,19197.0,55.1,2.3,2,0,All-Star
Byron Dinkins,dinkiby01,660.0,0.3,-0.4,0,0,Rotational
Byron Houston,houstby01,2674.0,3.9,-1.3,0,0,Rotational
Byron Irvin,irvinby01,849.0,2.1,0.6000000000000001,0,0,Rotational
Byron Mullens,mulleby01,3860.0,0.9,-1.8,0,0,Rotational
Byron Scott,scottby01,30152.0,75.3,21.0,0,0,All-Star
C.J. Kupec,kupeccj01,1589.0,1.8,-0.5,0,0,Rotational
C.J. Miles,milescj01,18140.0,30.7,6.6000000000000005,0,0,Starter
C.J. Watson,watsocj01,12093.0,24.0,5.0,0,0,Starter
C.J. Wilcox,wilcocj01,376.0,0.09999999999999998,-0.30000000000000004,0,0,Rotational
C.J. Williams,willicj01,835.0,0.7999999999999999,-0.1,0,0,Rotational
CJ Elleby,ellebcj01,1366.0,0.5,-1.1,0,0,Rotational
CJ Huntley,huntlcj01,40.0,0.1,0.0,0,0,Rotational
CJ McCollum,mccolcj01,31937.0,61.4,24.799999999999997,0,0,All-Star
Cade Cunningham,cunnica01,9186.0,15.0,9.799999999999999,2,1,All-Star
Cal Bowdler,bowdlca01,1383.0,1.7,-0.4,0,0,Rotational
Cal Christensen,chrisca01,4009.0,8.2,0.0,0,0,Rotational
Cal Ramsey,ramseca01,417.0,0.2,0.0,0,0,Rotational
Calbert Cheaney,cheanca01,22007.0,23.3,-2.9,0,0,Starter
Caldwell Jones,jonesca01,37755.0,72.4,12.0,1,1,All-Star
